OPIS Truckstop ID,Truckstop Name,Address,City,State,Rack ID,Retail Price,lat,lon
72145,JP ZEBULON,US-19,Zebulon,GA,67,3.135,40.56740454617527,-81.09371693567391
72146,HUTTER'S,SR-72,Jonestown                               ,PA,70,3.719,36.807698457103676,-75.30108040584459
72148,IRON HORSE TRAVEL CENTER,I-20 EXIT 270 & FM-1235,Merkel,TX,575,2.87566666,38.10916491487094,-83.77697883742941
72149,IVOR MART,US-460,Hopewell,VA,180,3.699,42.74400262473687,-96.74131516716808
72150,J AND R MARKET,SR-105 & SR-326,Sour Lake                               ,TX,610,3.159,37.2020240945756,-115.67453655301263
72153,Jet Food Store,SR-15 & SR-46,Soperton,GA,85,3.41566666,35.598110536576904,-117.15260256507759
72154,JET FOOD STORE #93,US-280 & SR-135,Vidalia,GA,195,3.43233333,37.398712395389786,-101.28372176935731
72155,JIFFY TRIP #142,US-77,Newkirk                                 ,OK,500,3.059,38.68694706052574,-96.80891406161685
72156,JORDANS KWIK STOP #5,US-412,Portia,AR,418,3.37566666,32.836164806675235,-89.54396888933516
72157,JORDANS KWIK STOP #52,US-67 & SR-304,Pocahontas,AR,418,3.31233333,43.51361595400486,-119.67552393065014
72160,KENJO MARKET #52,US-321,Maryville,TN,405,3.249,40.112804232444205,-70.51385547668468
72162,Krazy K's,US-45,Buckatunna                              ,MS,620,3.149,39.49903376006233,-101.80305582979786
72163,KWIK FILL,US-206,Hillsborough,NJ,115,3.399,31.49244339270957,-77.59526680994392
72170,STRIPES # 41977,"I-2, EXIT 168",La Feria,TX,639,3.219,39.06260907258888,-93.25166471672978
72171,LAWTEY SHELL SERVICE,US-301 ,Lawtey                                  ,FL,75,3.599,31.814409933577384,-113.47802727333267
72175,ALLSUPS #2410,"I-35/US-77, EXIT 368 & SR-22",Whitney,TX,765,2.96566666,31.180465127930987,-80.12172237327391
72180,LITTLEFIELD EXPRESS #4,I-40 Exit 321,Muldrow                                 ,OK,645,3.419,37.9096634346359,-84.5086462540062
72181,LITTLEFIELD EXPRESS #7,US-167,Cave City,AR,418,3.349,36.04178301069742,-93.62819575353859
72182,LULING MINI MART,I-10 Exit 628 & SR-80,Luling                                  ,TX,595,2.96566666,38.83215405234335,-94.272345433311
72184,MACS 33,US-49,Florence,MS,620,2.899,31.33833252085858,-115.6260197124536
72185,Circle K #2709332,US-231/SR-53,Montgomery,AL,720,3.259,36.46474594270887,-87.2075525713063
72188,MARATHON,US-61 & SR-637,Reserve,LA,623,3.749,32.62180072567737,-74.437742212285
72189,MARATHON,I-75 & CR-20,Middletown,OH,317,3.21566666,44.80650128886175,-115.33775403893208
72190,Minuteman Food Mart #37,US-74,Leland,NC,245,3.389,38.41725318652762,-106.82442746755476
72191,MARATHON RIVERSIDE GAS,I-80 & CR-6,Elkhart,IN,465,3.499,40.31155291411301,-74.88460132789507
72192,MASSEY FUEL,"I-95, EXIT 30",Bridgeport,CT,100,3.399,34.88127421023912,-105.78280450901033
72193,MERRIMAN COUNTRY STORE,SR-1 & CR-3700,Allen                                   ,OK,569,3.099,31.421083721690163,-87.30281639100369
72194,Mobil,I-57,Riverdale,IL,365,3.699,44.63806294175305,-93.25909175284279
72195,MOBIL,US-46,Columbia,NJ,90,3.079,34.29388553074775,-90.1836197498069
72196,MORGAN OIL,US-224 & CR-231,Lowellville,OH,573,3.399,36.357122777603614,-99.21055492113734
72197,MOTOMART #3369,SR-370 E,Saint Charles                           ,MO,540,3.04233333,39.747958825538625,-105.00042647231444
72199,MPC #99A,I-270 Exit 22B,Hazelwood,MO,540,3.059,30.37045946529167,-117.57332746351655
72199,ZX,I-270 Exit 22B,Hazelwood,MO,540,3.059,42.153886957759305,-82.78595303529178
72200,Swift Mart,I-55/SR-7 & US-51,Grenada                                 ,MS,655,3.36566666,38.048672850429305,-82.69532689028867
72201,MUDD CREEK COUNTRY STORE,US-79,Franklin                                ,TX,670,3.194,34.17325780603233,-86.46371299606383
72202,MUSTANG MARKET,I-80 Exit 73,Sparks                                  ,NV,966,4.199,30.924119779387038,-87.81831059401897
72205,NIC'S,SR-97,Bainbridge,GA,20,3.379,32.43747623211662,-107.81414339162369
72206,NORTHLAKE BP,I-294 & US-45,Melrose Park,IL,290,3.699,43.425507882801554,-118.88275331168543
72206,NORTHLAKE BP,I-294 & US-45,Melrose Park,IL,290,3.599,40.290363359038366,-79.56423015572801
72207,NZT,I-294,Alsip                                   ,IL,365,3.389,33.74852582455335,-95.44307321520866
72207,NZT,I-294,Alsip                                   ,IL,365,3.589,30.984011474175443,-104.65809346486908
72210,CITGO,US-70,Princeton                               ,NC,205,3.699,40.35922968579955,-114.90340466097149
72212,PARKERS #72,US-52 & SR- 402,Moncks Corner,SC,42,3.25566666,38.58611588951648,-116.86392045493058
72213,PETRO-CANADA,Hwy 89 & Hwy 400,Cookstown,ON,720,4.09933844,36.067792866873525,-102.55666391024113
72213,PETRO-CANADA,Hwy 89 & Hwy 400,Cookstown,ON,720,3.8132543,35.454171737850956,-79.76314676165298
72213,PETRO-CANADA,Hwy 89 & Hwy 400,Cookstown,ON,720,3.72886824,33.25221413893662,-74.06381253330848
72213,PETRO-CANADA,Hwy 89 & Hwy 400,Cookstown,ON,720,4.00646558,40.04416884806277,-75.16243176934677
72213,PETRO-CANADA,Hwy 89 & Hwy 400,Cookstown,ON,720,3.84875514,44.56002041690806,-73.99995826251725
72213,PETRO-CANADA,Hwy 89 & Hwy 400,Cookstown,ON,720,3.98155204,32.63572868755239,-74.61373284353286
72215,PIT STOP #1,SR-31 & SR-34,Weedsport                               ,NY,220,3.899,38.95674930023255,-93.63876241998021
72216,Pit Stop #14,US-20/US-16,Worland,WY,836,3.829,36.36277583618964,-109.0292180721548
72217,PIEDMONT PETROLEUM,US-501,Lynchburg,VA,185,3.459,36.700330826169974,-80.09767085815898
72219,QUICK FILL,US-78/SR-4,Eastaboga                               ,AL,587,3.099,33.81220920191721,-109.31435125737104
72222,RAINY LAKE OIL,CR-332 & CR-24,International Falls,MN,334,3.379,42.37702313492129,-106.63963616217154
72224,RAYMOND TRUCK STOP,US-1/US-9,Newark,NJ,115,3.259,37.27883406220862,-108.33728390887258
72225,SHEETZ #144,US-220 & SR-55,Moorefield,WV,60,3.289,38.15108778297396,-94.25087981520971
72226,REBEL GAS MART,SR-7,Oxford,MS,435,3.049,34.57141369195989,-103.908624591546
72227,RED BANKS VALERO,I-22 & SR-178,Red Banks,MS,435,2.999,32.72712698500425,-112.29219751873293
72228,REFUEL #1043,US-15,Sumter,SC,42,3.09566666,31.28865582304231,-97.34132940530588
72229,REFUEL #1047,US-521,Sumter,SC,42,3.00566666,40.71178711387374,-76.30463806074165
72230,REFUEL #1116,US-64,Apex,NC,177,3.799,32.943514225317834,-91.47235725250138
72231,RENO JUNCTION TRAVEL PLAZA,SR-59 & SR-387,Wright,WY,822,3.509,40.35113031283197,-76.08321970562065
72232,RICKY ROCKETS FUEL,I-294 & US-12,HICKORY HILLS,IL,291,3.999,35.855646690704305,-110.20639074604313
72232,RICKY ROCKETS FUEL,I-294 & US-12,HICKORY HILLS,IL,291,3.899,36.23662201484477,-111.6513063163723
72233,ROAD RANGER #284,I-27 & FM-1729,New Deal,TX,700,2.98566666,37.037662441391575,-91.221143715079
72235,ROC ONE STOP #1,SR-34,Galatia,IL,473,3.559,35.51562762191315,-96.83355492268635
72236,ROYAL FARMS #108,US-13,Cape Charles,VA,130,3.47233333,31.50929965833885,-86.99136791765216
72237,ROYAL FARMS #135,SR-404 & SR-16,Denton                                  ,MD,194,3.339,34.64447715004269,-80.26866044866092
72238,ROYAL FARMS #169,I-895 & US-40,Baltimore                               ,MD,22,3.259,39.95601541040908,-82.43463521739118
72239,ROYAL FARMS #171,US-13 & SR-24,Laurel                                  ,DE,194,3.259,39.986766022033066,-72.88694131707194
72240,ROYAL FARMS #191,I-83 Exit 20A,Hunt Valley,MD,22,4.199,34.293364608599916,-100.08717954214941
72241,ROYAL FARMS #242,I-95 Exit 27,Philadelphia,PA,160,3.799,36.901539398365315,-109.68066288759096
72242,ROYAL FARMS #311,SR-7 & SR-43,Nottingham,MD,22,3.269,32.90170842017906,-92.45436800260572
72243,Racetrac #2611,"I-65, EXIT 116",Shepherdsville,KY,415,2.959,33.15558122294754,-114.46284399044072
72247,SEVEN MART,I-20 & SR-17,Delhi,LA,719,3.199,30.345706326099112,-105.55744383341843
72248,SHELBY EXPRESS,SR-175,Memphis,TN,435,3.699,43.451198248616166,-109.60559723684278
72250,RACEWAY #6854,US-278 & SR-113,Rockmart                                ,GA,18,3.17233333,33.16059997612359,-100.17181416014596
72251,SHELL,I-94 & US-12,Detroit,MI,325,3.699,33.41300815404695,-114.43917124988923
72251,SHELL,I-94 & US-12,Detroit,MI,325,3.899,34.19402148967698,-118.40791277259511
72256,SHELL,US-1,Warren                                  ,ME,203,3.999,31.911121075431435,-87.16029976849842
72257, DUCK THRU #55,US-13BYP & SR-308,Windsor,NC,205,3.239,39.588943247720444,-89.48755108550975
72259,SHELL,SR-72 & SR-25,Dundee,IL,293,3.279,31.127144297663797,-84.58205319806694
72260,Duck Thru #58,US-13 & CR-677,Suffolk,VA,130,3.449,32.01303639489525,-86.9806779864328
72261,SHELL,US-45 & CR-520,Shannon,MS,742,3.199,39.671350898851394,-114.28526594288083
72262,7-ELEVEN #38855,"I-95, exit 58",Colonial Heights,VA,180,3.509,35.09490930722164,-105.44605593121769
72263,SPARTAN FUELS,US-80 & SR-22,Columbus,GA,50,3.309,40.61921740051784,-113.52366950498238
72264,CIRCLE K #2654249,SR 24 & SR 286,Paris,TX,723,2.959,38.36137117005213,-77.85137989757183
72266,SHELL SERVICE STATION,I-65 Exit 14 & US-64,Pulaski                                 ,TN,655,3.209,33.8403175959227,-82.65481723222383
72267,SHELL SERVICE STATION,I-90 Exit 52,Elgin                                   ,IL,290,3.279,39.76241925733992,-109.92364985408788
72268,SHORT STOP,US-67/283,Santa Anna,TX,575,3.499,31.74410520439321,-102.93453797550532
72273,SPINX #341,SR-41,Charleston,SC,42,3.33233333,38.046155746200455,-71.66925038678929
72274,SPINX #366,SR-642,Summerville,SC,42,3.279,36.55722157567552,-90.29203210601743
72276,STAR 001,US-20 & SR-23,SOUTH BEND,IN,465,3.73233333,34.018103742261616,-79.94222013494215
72277,STOP N GAS,SR-15 & SR-39,Yorkshire                               ,NY,38,4.099,39.0600749660925,-106.77044826156354
72278,SUN DO,I-74 Exit 197,Maxton                                  ,NC,63,3.439,43.07000388510424,-109.49735399103474
72279,AMOCO,US-30,Clarence,IA,380,3.399,44.98357049644615,-80.80415355767258
72281,SUNOCO,I-95 Exit 77B & SR-24,Edgewood,MD,22,3.299,39.11644153115137,-85.70637723842799
72282,SUNOCO,I-278 Exit 48,Bronx,NY,105,4.539,36.07058811493755,-85.95110353941182
72285,CUSSETA TRAVEL CENTER,SR 520,Cusseta,GA,50,3.199,33.378106503243025,-92.36827090854031
72287,CASEY'S #4522,US-81,Hennessey,OK,483,3.059,33.85644134092668,-91.82108286117256
72288,S&G #88,I-475 Exit 13 & US-20,Toledo,OH,550,3.009,37.19182467224648,-83.21512473468731
72289,SUNOCO,SR-12 & FM-1136,Orange,TX,610,2.899,35.50916551921064,-106.49987594394024
72290,SUNSTOP,US-19,Thomasville,GA,20,3.28233333,43.70721783937417,-102.36157670715221
72291,Union 76,US-129,Mc Alpin,FL,75,3.659,35.52443201483564,-76.41816147399724
72292,SUNSTOP #336,SR-121 & CR-18,Lake Butler,FL,75,3.59233333,35.60166886718153,-104.55673994939211
72293,SUNSTOP INLAND DBA ONE9 #1402,I-10 & SR-71,Marianna                                ,FL,20,3.299,35.75301768650965,-92.68452143103505
72293,ONE9 #1402,I-10 & SR-71,Marianna                                ,FL,20,3.299,42.54930315551487,-84.8680267996658
72294,SWANTON SUNOCO,I-89 & SR-78,Swanton                                 ,VT,39,3.539,39.76182481270353,-70.00375865834118
72295,SWIFT,US-69,Nederland,TX,610,2.98566666,39.21253275478339,-98.2354334252334
72296,SWIFT STOP #5,US-84 & US-380,Post,TX,700,2.943,35.012145335757936,-98.59535616875282
72297,T & M FOOD STORE,SR-113,Taylorsville                            ,GA,193,3.367,42.268562652486594,-77.87058102831662
72298,TARZAN AND JANE,I-20 & SR-137,Stanton,TX,612,3.299,30.575457920335516,-79.72484443700684
72302,TEXACO,SR-114 & SR-156,Pennington,AL,705,3.19733333,43.061957585071696,-83.44620591327256
72303,TEXACO #378602,I-59 Exit 85 & SR-590,Ellisville,MS,620,3.199,37.69124849690894,-96.83851812954856
72305,THE ANCHOR,US-60 & CR-3500,Mountain View                           ,MO,535,3.03233333,35.97375352295119,-103.80304399196422
72308,Racetrac #2609,SR-60,Okeechobee,FL,140,3.299,37.45750921076529,-89.56347587075757
72309,Racetrac #2608,"I-59, EXIT 181 & SR-77",Gadsden,AL,587,2.999,40.01123295800747,-76.18883534341796
72310,RACETRAC #2387,US-19,Hudson,FL,225,3.31566666,30.19148139776846,-75.81112708957068
72313,THOMPSON'S CORNER,US-25,Millen                                  ,GA,135,3.31566666,43.073277846873715,-114.57508274647807
72314,THORNTONS #0333,SR-59 & SR-56,Warrenville,IL,346,3.549,36.701092879670895,-98.58248580934247
72314,THORNTONS #0333,SR-59 & SR-56,Warrenville,IL,346,3.599,35.144497795501174,-96.76390219006252
72315,THORNTONS #221343,US-14 & SR-31,Crystal Lake,IL,293,3.499,32.07368348451086,-71.11923162381234
72315,THORNTONS #221343,US-14 & SR-31,Crystal Lake,IL,293,3.449,36.591980615376634,-86.10009923787078
72316,THORNTONS #221344,SR-120,Mchenry,IL,297,3.699,37.444841569265684,-99.63767913689648
72316,THORNTONS #221344,SR-120,Mchenry,IL,297,3.649,36.05470041740217,-118.69710570072036
72317,THORNTONS #261169,SR-1747 & SR-2052,Louisville,KY,415,3.28066666,40.179901407403456,-91.7307419950402
72318,THORNTONS #330,I-55 & SR-50,Cicero,IL,290,3.549,36.31344793138839,-115.1962012180822
72318,THORNTONS #330,I-55 & SR-50,Cicero,IL,290,3.599,44.4212636676986,-78.27750213261184
72319,THORNTONS #5,I-55 & SR-50,Cicero,IL,290,3.599,38.989162767353875,-82.3740669714819
72319,THORNTONS #5,I-55 & SR-50,Cicero,IL,290,3.649,42.11216903477863,-96.97454200459106
72320,THORNTONS #616,SR-265,Lebanon,TN,460,2.87566666,31.640338546642184,-98.53946102291502
72321,Thorntons #617,I-24 Exit 64,La Vergne,TN,460,2.88233333,35.959369394188585,-75.13305172156157
72324,TREE CITY TRAVEL PLAZA,US-421,Greensburg,IN,375,3.989,35.05271552170729,-105.57708247909358
72325,TREX MART #17,I-29 & SR-371,Platte City,MO,400,2.999,38.54223582204888,-107.54900189466146
72326,CIRCLE K #4700101,I-65 Exit 50,Seymour,IN,375,3.499,42.916702800921385,-73.0401283587119
72328,Tropic Fleet Hialeah Cardlock,SR-953 & SR-934,Miami                                   ,FL,95,3.479,31.1750732664301,-79.53770816232587
72329,TROTTERS,SR-2 ,Broken Bow                              ,NE,475,3.299,31.088621970670662,-78.96872034664027
72330,TRUE NORTH #325,SR-57 & SR-113,Elyria,OH,414,3.679,42.75476562236398,-110.24030928620373
72331,TUPELO TRAVEL STOP,SR-48 & SR-3,Tupelo,OK,569,2.999,33.19275129057536,-112.83520042845328
72332,TXB #82 DBA KWIK CHEK FOOD STORES,US-83,Asherton,TX,693,3.259,40.03129881674721,-118.69852250914326
72333,UNITED MARKET,US-84,Blackshear,GA,75,3.76566666,38.14317198541208,-108.147924554066
72335,VALERO,US-30 & SR-598,Galion,OH,411,3.499,42.49340392330844,-81.29047541428376
72337,VALLEY COUNTRY STORE,I-84 & US-93,Jerome,ID,787,3.43233333,31.876333647546055,-107.99807906179251
72338,VALLEY MART #05,US-90 & SR-173,Hondo                                   ,TX,740,3.199,31.94674448583917,-83.5448358202562
72339,VP RACING FUEL,US-231 ,Panama City,FL,145,3.499,38.35227540417461,-107.40458673162892
72340,WARREN OIL,US-6,Channahon                               ,IL,399,3.779,44.195679800375565,-100.23537510246642
72340,WARREN OIL,US-6,Channahon                               ,IL,399,3.629,36.224966375561316,-70.84188550442957
72342,WHITE RIVER,US-231 & SR-58,Bloomfield,IN,546,3.759,34.90413150382042,-107.75941343579322
72343,WOLF DEN,US-97,Wapato,WA,925,3.409,39.100339847968286,-101.18146863508662
72344,WOW FOOD MART,I-75 & US-25,Richmond,KY,410,3.609,43.956729008175465,-104.94564097673931
72345,YAKAMART,US-97,Toppenish                               ,WA,925,3.509,42.553917492669356,-114.51875068349989
72346,Y-NOT STOP,US-165 & SR-10,Oakdale,LA,730,3.699,44.9322541609983,-95.50529289345874
72347,MARATHON,I-94 Exit 121,Albion,MI,431,3.699,30.338528748035657,-101.06546683334989
72348,7-ELEVEN #34718,"I-294, EXIT 25",Hinsdale,IL,290,3.719,31.692872170691434,-85.25564570963598
72348,7-ELEVEN #34718,"I-294, EXIT 25",Hinsdale,IL,290,3.739,39.14201645049933,-79.1202726524227
72348,7-ELEVEN #34718,"I-294, EXIT 25",Hinsdale,IL,290,3.839,42.30864659000775,-92.78751427521807
72349,7-ELEVEN #34713,"I-90, EXIT 24",Belvidere,IL,290,3.739,34.278665134601496,-118.39017889563316
72349,7-ELEVEN #34713,"I-90, EXIT 24",Belvidere,IL,290,3.659,33.58816632051328,-89.05388218826391
72349,7-ELEVEN #34713,"I-90, EXIT 24",Belvidere,IL,290,3.879,41.80463699071801,-117.23046349895304
72350,7-ELEVEN #34709,504 N CREGO RD,Dekalb,IL,290,4.439,30.845727807798475,-89.18218382004875
72351,LOVES TRAVEL STOP #874,"I-65, EXIT 175 & SR-25",Lafayette,IN,365,3.67233333,35.54073971373877,-85.74850253654057
72352,LOVES TRAVEL STOP #858,"I-49, EXIT 172 & US-84",Mansfield,LA,745,3.24566666,37.58713833888495,-110.11161861912407
72360,PUMP & PANTRY #22,SR-91 & SR-11,Burwell,NE,330,3.299,38.40523011525485,-79.03269256391144
72361,PUMP & PANTRY #39,I-80 Exit 179 & SR-56G,North Platte,NE,330,3.11566666,40.929227351891655,-74.44574342129758
72362,PUMP & PANTRY #18,US-281 & CR-11,Doniphan,NE,330,3.30733333,35.32268585145987,-79.34565179430902
72363,PUMP & PANTRY #1,US-30,Grand Island,NE,330,3.30733333,39.190265170119105,-104.74454048939589
72368,CHEVRON #352416,I-8 Exit 73,Jacumba,CA,900,6.399,38.78063134186434,-90.66784937771828
72372,Eastland Truck Stop,I-20 Exit 340 & SR-6,Eastland                                ,TX,575,2.93233333,38.21424150980621,-74.2592425404386
72373,Rusty Lantern,SR-4 ,Turner                                  ,ME,170,3.899,39.60724939713318,-103.9667636888575
72374,Rusty Lantern,SR-26 & SR-219,West Paris                              ,ME,170,3.96566666,33.89173756602114,-78.99860888672875
72376,SUNOCO,US 84 & SR 39,Donalsonville,GA,20,3.499,31.269731303769433,-119.52624343691518
72378,EB SUNOCO,SR-3 & SR-28,Muncie,IN,457,3.799,31.789075080596152,-119.81766486076619
72380,EXXPRESS MART #12,US-287 & SR-421,Lumberton                               ,TX,610,2.959,33.368735739808514,-82.01441698305163
72382,EXXPRESS MART #4,SR-105,Beaumont,TX,610,3.199,37.502969032841776,-81.92762089364393
72385,GAS N WASH,I-57 & SR-17,Kankakee                                ,IL,399,3.599,42.6066412581903,-80.55114060738532
72387,Williams Fuel Stop,SR-7 & SR-735,Gallipolis,OH,255,3.54066666,40.51940013132576,-73.49865810559189
72389,PILOT #1354,US 385,Odessa,TX,710,3.56566666,41.83560906303071,-114.10468440898579
72390,QUIKTRIP #46,US 169 & SR 266,Tulsa,OK,560,3.14233333,35.26463435889137,-108.40075075081558
72391,QUIKTRIP #56,US-169 & SR-11,Tulsa,OK,560,3.14233333,36.06980612472825,-74.81375398130962
72394,LOVES TRAVEL STOP #871,"I-85, Exit 32",Piedmont,SC,30,3.19733333,35.905228289859195,-111.13819011138233
72395,ALLSUPS #2427,US 84,Gatesville,TX,765,3.00733333,32.878097766067526,-85.8885366211708
72396,RACETRAC #2624,US-1,Marathon                                ,FL,95,3.23566666,30.91824987215358,-93.47684999795923
72400,HAN DEE HUGOS #21,US-17 & SR-87,Winnabow                                ,NC,245,3.41233333,38.8637413924084,-115.84031615742464
72402,HAN DEE HUGOS #5,SR-410 & SR-211,Bladenboro                              ,NC,63,3.20566666,44.83825025130879,-105.73681690292335
72403,HAN DEE HUGOS #67,US-70,Raleigh                                 ,NC,177,3.999,32.50244557425394,-93.9813891779516
72408,JOURNEY FOOD STORE #2,US-301,Callahan,FL,75,3.399,30.700272298489107,-77.3824941658083
72410,KELLEYS MARKET,I-90 Exit 15 & US-20 BUS,Rockford                                ,IL,520,3.119,41.69297522735899,-84.62307551926631
72410,KELLEYS MARKET,I-90 Exit 15 & US-20 BUS,Rockford                                ,IL,520,2.969,33.788790100270866,-88.90584192725335
72412,KELLEYS MARKET,US-20,Cherry Valley,IL,520,3.699,42.44465708029392,-95.19835550292926
72413,TROPIC OIL COMPANY,SR-17,Lake Wales,FL,140,3.499,40.55905000551773,-105.06580080929328
72418,SHELL,SR-953,Miami                                   ,FL,95,3.479,44.18510305576207,-114.03775443403694
72419,Denver 39th Ave Cardlock,I-70/US-36 EXIT-281,Denver,CO,800,3.49066666,36.13390853635008,-99.54619827169523
72420,MAVERIK COUNTRY STORE #620,SR-8,Saint George,UT,791,3.46233333,39.929547591759516,-118.57407530443537
72424,MIDDLESEX FOOD STORE,CR-604,Carteret                                ,NJ,79,3.51566666,36.972821712199064,-109.44720553665746
72425,MINUTEMAN FOOD MART #18,SR-87,Tar Heel                                ,NC,63,4.619,39.45883045962815,-98.37583120636701
72428,QUIKTRIP #7249,US 80 E,Flowood,MS,705,2.91566666,36.74398359011606,-99.06974071640425
72429,PARKERS #16 (DISCOUNT AVAILABLE),SR-21,Port Wentworth                          ,GA,195,3.10566666,32.82948369636112,-117.78522845015038
72430,PATRIOT FUELING CENTER,SR-9,Lineville,AL,587,3.299,37.61846124005071,-90.54699232373544
72432,Yesway #1203,SR-6,Clifton,TX,765,2.969,37.928763021561636,-92.51578720733819
72433,RENFROE STORE,SR-25,Carthage,MS,705,4.099,42.159057723902414,-116.09478479895436
72435,Cedar City Cardlock (Bulk Plant),"I-15, EXIT 59",Cedar City                              ,UT,791,3.459,41.03281058690372,-72.84184737697804
72436,Ricky Rockets,SR-390 &SR-53,Itasca,IL,297,3.559,39.95687435912166,-115.030861052457
72436,Ricky Rockets,SR-390 &SR-53,Itasca,IL,297,3.399,31.700806433288587,-77.2582924381332
72436,Ricky Rockets,SR-390 &SR-53,Itasca,IL,297,3.499,40.80924435995573,-119.9845134042497
72436,Ricky Rockets,SR-390 &SR-53,Itasca,IL,297,3.579,37.50457734531772,-75.88594524773085
72437,Tropic Oil,US-191,Moab                                    ,UT,810,4.169,43.41149304159239,-119.01401338978437
72438,QUIKTRIP #7208,I-290 EXIT 18A,Bellwood,IL,290,3.079,43.79806401195814,-82.1093984053942
72438,QUIKTRIP #7208,I-290 EXIT 18A,Bellwood,IL,290,3.249,30.82734885902678,-101.91545943498735
72438,QUIKTRIP #7208,I-290 EXIT 18A,Bellwood,IL,290,3.199,42.30962340531718,-83.08915999318401
72438,QUIKTRIP #7208,I-290 EXIT 18A,Bellwood,IL,290,3.279,30.56546085634006,-99.91273972875108
72438,QUIKTRIP #7208,I-290 EXIT 18A,Bellwood,IL,290,3.099,35.50754438542534,-116.45460388340791
72440,Rutters #84,US-15 & SR-340,Emmitsburg,MD,22,3.91566666,38.134499634316185,-81.6246652302318
72441,SHEETZ #165,US-6,Coudersport,PA,240,3.699,32.22151197940691,-116.43736573393176
72442,SHEETZ #239,I-70 Exit 57,New Stanton                             ,PA,68,3.28566666,41.19470718853615,-73.89397820193909
72443,SHEETZ #553,I-81 Exit 3,Greencastle,PA,70,3.33233333,30.12532056258208,-117.45129821041694
72444,SHEETZ #597,I-40 Exit 126,Hickory                                 ,NC,46,2.859,32.528985726510555,-96.03373611142422
72445,SHEETZ #639,I-80 Exit 223,Youngstown,OH,573,3.059,38.71195244780213,-83.84827845746022
72446,SHEETZ #656,US-219 & US-6,Kane,PA,240,3.699,40.715813430559386,-100.33767676039811
72447,SHEETZ #689,I-64 EXIT 197A  & SR-156,Henrico,VA,180,2.949,43.74964654040874,-109.13832627037826
72448,SHELL SERVICE STATION,SR-55,Morrison,TN,285,3.499,40.582449779019356,-82.04545193019865
72456,SPINX #161,I-85 Exit 60 & SR-101,Greer,SC,210,3.159,40.07668905382299,-80.78526476056368
72458,7-ELEVEN #41335,SR-80 & SR-29,Labelle,FL,225,3.599,35.91511719525997,-73.86525080228164
72459,7-ELEVEN #34154,I-75 Exit 128,Fort Myers,FL,225,3.299,30.01926638290202,-101.19174447844611
72462,Story Belgrade Cardlock,"I-90, EXIT 298",Belgrade,MT,786,3.699,31.80238888103433,-94.68741327513365
72466,Holbrook Cardlock,I-40 EXIT 285,Holbrook                                ,AZ,930,3.23233333,38.01831817134059,-101.8435778576964
72467,SUNOCO SERVICE STATION,I-81 Exit 44 & SR-465,Carlisle                                ,PA,70,3.889,40.126948287666295,-107.14590890743159
72468,Springerville Cardlock,US-191,Springerville,AZ,930,3.259,36.26172425844694,-82.44835192311957
72471,THORNTONS #221335,I-55 Exit 263,Bolingbrook,IL,296,3.699,40.960185172925854,-103.01740774915223
72471,THORNTONS #221335,I-55 Exit 263,Bolingbrook,IL,296,3.649,37.82793442998268,-98.5925279003824
72473,Loves Travel Stop #885,US 77,Harlingen,TX,665,3.649,31.11264293391468,-99.81631711879861
72475,Express 24,SR-77 & US-60,Show Low                                ,AZ,930,3.299,32.880243764519236,-84.3669387176627
72476,Mandan Cardlock (Bulk Plant),"I-94, EXIT 153",Mandan                                  ,ND,273,3.599,42.59997334865915,-74.11021869446601
72477,Racetrac #2618,US-231 & CR-8,Huntsville,AL,615,2.95066666,40.87369119936659,-86.66219693463114
72478,Racetrac #2621,SR-53,Huntsville,AL,615,3.099,43.42142980518742,-96.42087019528837
72479,CEFCO #2086,US 180 & 84,Snyder,TX,700,2.96566666,31.763358736814048,-81.03974426305584
72480,TA Mt Vernon,I-44,Mount Vernon,MO,535,3.404,44.85333801922611,-87.95143379389313
72481,CASEYS #4323,SR-57 & SR-60,Wanamingo                               ,MN,451,3.499,33.141100709249,-116.96948214410932
72482,RUTTERS FARM STORE #80,SR 61,Orwigsburg,PA,208,3.859,30.176698144299632,-115.21682067905792
72483,Circle K #4700047,I-65 Exit 34A,Austin,IN,415,3.799,44.96134408580331,-118.10415279631833
72485,ALLSUPS CONVENIENCE STORE #2160,US 70,Roswell,NM,593,3.25566666,34.216108281676696,-97.159183689684
72486,QUIKTRIP #4216,"I-70 & SR-79, EXIT 304",Bennett,CO,800,3.199,40.0202917876884,-78.70732828305177
72487,PILOT #1380,I-2 EXIT 161,Mercedes,TX,639,3.659,32.650234712644576,-104.3458415324324
72488,MAVERIK COUNTRY STORE #657,I-15 Exit 10,Washington,UT,910,3.42566666,38.70342798298712,-100.79199084537592
72489,CASEYS #3987,LINCOLN HWY,Wanatah,IN,465,3.71566666,43.560524796818385,-74.52614458160546
72490,ASAP GENERAL STORE #322,US-281,Hinton,OK,483,3.13233333,34.80271751142658,-78.15482773416726
72492,CIRCLE K #2709098,US 85,Greeley,CO,800,3.21066666,40.05380964066539,-86.747594380872
72493,Chiricahua Apache Plaza,I-10 EXIT 102,Deming,NM,640,3.03733333,32.818553831976246,-106.65981089538744
72494,7-ELEVEN #42132,"I-35, EXIT 131",Lytle,TX,740,3.599,39.37193098078088,-114.14792586557783
72495,ROAD RANGER #286,1-40 EXIT 77,Amarillo,TX,585,2.97233333,35.046755277262655,-119.19705886599431
